7.853926894212006626e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,-2.294907375886679757e-01,7.887841960642161254e-02
7.777725277347840027e-01,0.000000000000000000e+00,0.000000000000000000e+00,-9.984265468110375963e-05,-2.273134184431177263e-01,7.811449358093032480e-02
7.702445797672625716e-01,2.284746242426122100e-06,9.261621986384751273e-07,-9.949882956780011617e-05,-2.251378477053383176e-01,7.731043723122810185e-02
7.628583204729080247e-01,5.144738766414611054e-06,2.063389916763884238e-06,-9.886894201823171965e-05,-2.230049383130882079e-01,7.650418877899488324e-02
7.547551029796216726e-01,9.153932615757583703e-06,3.628418904799537086e-06,-9.798342974810430380e-05,-2.206316669702581279e-01,7.580955489721251384e-02
7.471024059492969993e-01,1.431421084265557581e-05,5.610582757028417253e-06,-9.683987855348405785e-05,-2.183031639461042728e-01,7.506265507873437215e-02
7.398665755426083734e-01,2.062771340057685760e-05,7.999082235516460795e-06,-9.543660256396251107e-05,-2.162557881833049589e-01,7.430152755316106472e-02
7.324402170874639850e-01,2.809729116731057749e-05,1.077578492978927640e-05,-9.377183372106068866e-05,-2.140048172670152571e-01,7.360610503251774350e-02
7.252071545589122703e-01,3.672399175144829946e-05,1.393218012396228638e-05,-9.184230118993782371e-05,-2.118652629014710354e-01,7.283634590009858967e-02
7.177559421992091293e-01,4.651184669173507046e-05,1.744757974628081561e-05,-8.964956856237798653e-05,-2.096658377323725175e-01,7.220738067697435314e-02
7.106044966834844656e-01,2.991318851001242957e-06,2.132051313350284740e-05,-1.002613193598624698e-04,-2.075931022266921666e-01,7.150624485735589120e-02
7.033968264481955668e-01,-3.917811515397952201e-05,2.553005654746583823e-05,-1.967653390482542385e-04,-2.055128004439366052e-01,7.078332054763042391e-02
6.963234123624320038e-01,-2.571305080913125125e-05,-2.421136353427697727e-05,-1.878278863733530543e-04,-2.033730911525571117e-01,7.009064626129192510e-02
6.893008745563155015e-01,-1.108639985520814677e-05,-1.926390082403079890e-05,-1.844185784335759348e-04,-2.013373510053123872e-01,6.934176893404349340e-02
6.824362975912375839e-01,4.703135453053623627e-06,-1.400809256747278797e-05,-1.807445801629135494e-04,-1.993590445126493527e-01,6.866832685402661507e-02
6.755120028679419963e-01,2.165671231804029728e-05,-8.467322983285301298e-06,-1.767944270510998339e-04,-1.973720093076517246e-01,6.797441498517363401e-02
6.687431531478029711e-01,-1.415554986334727204e-05,-2.639275563805064005e-06,-1.844979692379113308e-04,-1.953104389695981269e-01,6.729379208012066516e-02
6.618883222681777312e-01,5.219982127501580791e-06,3.449122550515831203e-06,-1.798073776681923550e-04,-1.932518086465528084e-01,6.660762138539555455e-02
6.551871223413021639e-01,-2.800493958620085732e-05,9.804082867396966727e-06,-1.742457761998230943e-04,-1.912466409922760624e-01,6.599700180819395579e-02
6.485067922807188356e-01,-6.207423037776052948e-06,1.640585429775263243e-05,-1.690110746230816924e-04,-1.893545442424713621e-01,6.534813094476482620e-02
6.420016179518719390e-01,1.674275375379171267e-05,2.325748663379670288e-05,-1.634950689083997306e-04,-1.874696725974260569e-01,6.466491928403865497e-02
6.354085588917242067e-01,-1.266049297873530326e-05,-2.320812108802421586e-05,-1.636174243899813979e-04,-1.855221227946749762e-01,6.410581132600653986e-02
