0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.999999999998898659e-05,0.000000000000000000e+00,-4.168000000000000038e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-9.984265468110375963e-05,0.000000000000000000e+00,-4.146996171646742391e-01
0.000000000000000000e+00,2.404852232567162661e-06,0.000000000000000000e+00,-9.887452924893278092e-05,0.000000000000000000e+00,-4.126984691428062790e-01
0.000000000000000000e+00,5.409628135089944674e-06,0.000000000000000000e+00,-9.747397952740178293e-05,0.000000000000000000e+00,-4.105965563894196646e-01
0.000000000000000000e+00,9.614824438940032682e-06,0.000000000000000000e+00,-9.551999499334817563e-05,0.000000000000000000e+00,-4.085938794781537875e-01
0.000000000000000000e+00,1.501958155199332045e-05,0.000000000000000000e+00,-1.930167064496162365e-04,0.000000000000000000e+00,-4.065904397022134242e-01
0.000000000000000000e+00,2.162303988212569455e-05,0.000000000000000000e+00,-1.899692049107887866e-04,0.000000000000000000e+00,-4.044862364306482383e-01
0.000000000000000000e+00,2.942433983721302207e-05,0.000000000000000000e+00,-1.863782560733494114e-04,0.000000000000000000e+00,-4.025812706835912858e-01
0.000000000000000000e+00,3.842262182513121412e-05,0.000000000000000000e+00,-2.822530329517368756e-04,0.000000000000000000e+00,-4.004755449202276885e-01
0.000000000000000000e+00,4.861702625375611918e-05,0.000000000000000000e+00,-2.775931295876979637e-04,0.000000000000000000e+00,-3.984690563446606770e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.446430251910047815e-04,0.000000000000000000e+00,-3.965618269823443232e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.415611951210872022e-04,0.000000000000000000e+00,-3.944538153849626028e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.381471494676713263e-04,0.000000000000000000e+00,-3.925450539228557689e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-3.344311130889510153e-04,0.000000000000000000e+00,-3.905355231432797725e-01
